path,bytes,sha256,license,source
sesler/conga_high/v3_02_02.wav,71438,2929912543f8f210096139cfa78aff70c1a63ef59f962fdfad40b39202189ec5,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v3_01_01.wav,63742,57a8ca72ed270a6e8c77e42960ee3f9690176c7ce1eef75ca3c1498fa5bc0b87,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v3_01_02.wav,61778,e7d4eb5e99b01c370a6b9b5d210bbcb4f783984d1a4b9264e5400eb304e7f8b4,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v3_02_01.wav,59468,245c47cdd8062608b8b589b864aa0da94347e390ef19772e854acd3bae44c567,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v3_02_02.wav,59052,f57661b22a9b6e8fe6084738601aead34e474dc5f6bb6c0b6186cbb854f1a6b5,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v4_01_01.wav,76168,32af3cd764e9c4d1c179ac5f6958530ab6da567fb895e1eaf8b268f22ff03ac4,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low/v4_01_02.wav,76754,843398fb2f9f57301ab8ea193d11d1036d565573b9b7c269d2dae9a09a024ede,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v3_01_01.wav,46056,4fca4b4bf23a88c6394918f98871afa1412b116cfd30fdcb3bdcbc21ded7bb54,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v3_01_02.wav,45998,aa725cace7aeba2d4283f079440c8916b42fd952dd15c21e86cec583c7377253,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v3_02_01.wav,49090,8792c341534d617b88b739fe97f825a1f5255006236f653ae3323dd94a83bda5,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v3_02_02.wav,49092,a7267d2584d1600681965483e8433ce2bd451de7c5caee0fca2b2faaaa4bbf71,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v4_01_01.wav,62252,a90c34252f1e516e0bd4fe051811b6e34a48181d1ec1f513ef7415a0b070f959,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v4_01_02.wav,63328,d33a241572180775791bf09981774f1cb1ba61b5ae5fc6e1390aa67203e9f8a1,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v4_02_01.wav,72620,9bcb702f612ad37edc453641de4f4b9311f09aa3aedc0afc0fefcbdf9d9c7384,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_low_muted/v4_02_02.wav,68334,1accd1c370dd095a094e93b4aedc57684bcc2ef5402c6956872fa0f13e31c2c1,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/High_v2_01_01.wav,50732,7645384d24ef8c80caa32078d42ade6ec6ba5249a1f7dd8db7b189f9507c49f4,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/High_v2_01_02.wav,52588,ea1ed691c19368381becf94b3ac5665ff2d8ad59c4a1833216a47f0670abadd1,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/High_v2_02_01.wav,58520,97a89e3fb36a784eee2ff17bd9b0f2bb8e1b4fbf66fb0d1dd9014e800d49a058,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/High_v2_02_02.wav,60090,bbcaa9a12e01b3a8f5e4c489b201f2d4f962b5f6ccffeb4e6cc8f224fe36622b,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/v1_02_01.wav,51748,d2077988e5d207e7da9ce20ea199a54c169f74549f2af85797d2861653de2831,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/v1_02_02.wav,39450,2e4864eb5ea43a019e3dfa88405611b04291bc9a221d7016a2bf5592e3007588,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_muted/v2_02_01.wav,65662,6e3517c5c5374f5ea0bd4938489ebae362c850855251585de2e1e207042e9dad,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
